Customer ID,Gender,Age,City Code,Product Code,Total Bill (Taka),Customer Value
871,Female,30,1,1,5669,100
872,Female,38,1,9,9070,100
873,Female,32,1,8,7570,101
874,Male,32,3,7,6620,100
875,Female,42,7,1,5719,100
876,Female,38,14,1,5719,100
877,Female,23,6,9,9120,100
878,Female,36,19,1,5719,101
879,Male,39,15,4,7010,100
880,Female,44,1,10,9620,100
881,Female,32,3,4,7010,101
882,Female,38,6,2,6110,100
883,Female,27,12,9,9120,100
884,Female,30,1,5,7630,101
885,Female,32,1,6,10660,100
886,Female,34,7,6,10710,101
887,Male,39,5,1,5719,101
888,Female,33,1,2,6060,100
889,Female,35,19,2,6110,100
890,Female,45,1,6,10660,100
891,Female,50,1,1,5669,101
892,Female,37,4,6,10710,100
893,Female,50,1,2,6060,101
894,Female,34,1,4,6960,100
895,Female,49,9,2,6110,100
896,Female,36,1,8,7570,100
897,Female,32,17,9,9120,100
898,Female,50,1,4,6960,101
899,Male,42,1,10,9620,100
900,Female,38,13,1,5719,101
901,Female,35,17,8,7620,100
902,Female,29,1,3,7250,100
903,Female,37,9,4,7010,100
904,Male,41,20,9,9120,100
905,Female,34,11,6,10710,101
906,Female,49,1,7,6570,101
907,Female,40,18,5,7680,100
908,Female,22,3,5,7680,100
909,Female,47,18,7,6620,100
910,Female,23,1,7,6570,100
911,Male,23,13,4,7010,100
912,Female,42,3,5,7680,100
913,Female,30,1,4,6960,100
914,Male,40,13,9,9120,100
915,Female,33,1,4,6960,101
916,Female,35,1,3,7250,100
917,Male,23,3,4,7010,100
918,Female,36,3,7,6620,100
919,Female,43,7,5,7680,100
920,Female,40,1,6,10660,100
921,Female,46,1,5,7630,101
922,Female,49,3,3,7300,100
923,Female,28,9,1,5719,100
924,Female,34,7,3,7300,100
925,Female,36,3,5,7680,100
926,Female,32,16,7,6620,100
927,Female,39,1,10,9620,100
928,Female,26,1,8,7570,101
929,Female,39,11,9,9120,100
930,Male,29,11,3,7300,101
931,Female,23,3,2,6110,100
932,Female,33,1,2,6060,100
933,Female,25,2,2,6110,100
934,Female,48,1,8,7570,100
935,Female,38,3,2,6110,100
936,Female,31,3,6,10710,100
937,Female,34,3,10,9670,101
938,Female,48,1,5,7630,101
939,Female,35,3,10,9670,100
940,Female,35,14,8,7620,101
941,Female,23,8,6,10710,100
942,Female,38,1,8,7570,101
943,Female,42,3,5,7680,100
944,Female,37,10,10,9670,100
945,Female,36,18,6,10710,101
946,Female,42,1,2,6060,101
947,Female,43,2,2,6110,100
948,Female,36,14,5,7680,100
949,Male,33,1,7,6570,100
950,Male,22,4,9,9120,100
951,Female,46,9,5,7680,101
952,Female,26,4,5,7680,100
953,Female,39,4,7,6620,100
954,Female,26,7,3,7300,100
955,Female,40,6,5,7680,100
956,Female,24,6,3,7300,100
957,Female,50,20,6,10710,100
958,Female,41,1,4,6960,101
959,Female,32,1,9,9070,100
960,Female,41,3,8,7620,101
961,Female,30,2,9,9120,100
962,Female,29,19,2,6110,101
963,Female,23,10,10,9670,100
964,Female,34,1,1,5669,101
965,Female,48,17,5,7680,100
966,Female,36,10,6,10710,100
967,Female,33,14,2,6110,101
968,Female,42,1,4,6960,100
969,Female,37,1,7,6570,100
970,Female,27,3,4,7010,100
971,Female,49,1,8,7570,100
972,Female,44,12,1,5719,100
973,Female,38,7,6,10710,100
974,Female,33,3,10,9670,101
975,Female,23,1,2,6060,101
976,Female,35,3,8,7620,100
977,Female,23,20,6,10710,100
978,Female,38,3,2,6110,101
979,Female,24,1,8,7570,100
980,Female,48,3,8,7620,100
981,Male,48,12,6,10710,100
982,Female,23,8,5,7680,101
983,Female,30,1,6,10660,100
984,Male,42,7,6,10710,101
985,Female,23,1,2,6060,101
986,Female,35,1,6,10660,100
987,Female,43,3,3,7300,101
988,Female,30,8,5,7680,100
989,Female,43,1,10,9620,100
990,Female,31,16,3,7300,101
991,Male,36,8,2,6110,100
992,Male,49,1,3,7250,100
993,Female,45,15,8,7620,100
994,Female,29,1,6,10660,100
995,Female,49,14,3,7300,101
996,Female,26,1,4,6960,100
997,Female,43,1,8,7570,100
998,Female,31,1,9,9070,100
999,Female,30,1,3,7250,101
1000,Female,38,20,3,7300,100
1001,Female,45,1,6,10660,100
1002,Female,45,3,6,10710,101
1003,Female,49,10,8,7620,101
1004,Female,26,1,2,6060,100
1005,Female,48,1,10,9620,100
1006,Female,23,18,1,5719,101
1007,Female,31,20,8,7620,100
1008,Female,49,1,2,6060,100
1009,Female,27,2,3,7300,100
1010,Female,26,2,1,5719,100
1011,Female,38,16,3,7300,100
1012,Female,25,3,10,9670,100
1013,Female,30,3,6,10710,101
1014,Female,39,1,4,6960,101
1015,Female,40,3,7,6620,100
1016,Female,36,1,10,9620,100
1017,Female,23,7,3,7300,101
1018,Male,32,10,9,9120,100
1019,Female,38,1,6,10660,101
1020,Female,41,14,7,6620,101
1021,Female,33,1,8,7570,100
1022,Female,23,1,9,9070,100
1023,Female,44,13,10,9670,101
1024,Female,43,1,1,5669,101
1025,Female,24,3,6,10710,100
1026,Female,34,17,8,7620,101
1027,Male,46,1,3,7250,100
1028,Male,34,1,9,9070,100
1029,Male,41,5,1,5719,101
1030,Female,48,3,3,7300,100
1031,Female,41,18,1,5719,100
1032,Male,22,3,6,10710,100
1033,Female,25,1,9,9070,101
1034,Female,42,7,9,9120,101
1035,Female,42,3,1,5719,101
1036,Female,46,1,4,6960,100
1037,Male,23,1,1,5669,100
1038,Female,43,12,10,9670,100
1039,Female,44,2,8,7620,101
1040,Female,38,1,9,9070,100
1041,Male,26,3,4,7010,101
1042,Male,34,3,4,7010,100
1043,Female,35,4,9,9120,100
1044,Female,22,3,4,7010,101
1045,Female,45,3,10,9670,100
1046,Female,24,7,5,7680,101
1047,Female,22,3,9,9120,100
1048,Female,45,1,10,9620,101
1049,Female,45,1,10,9620,101
1050,Male,33,12,9,9120,101
1051,Female,41,8,6,10710,101
1052,Female,40,1,9,9070,101
1053,Female,33,10,8,7620,101
1054,Female,38,10,4,7010,100
1055,Male,38,1,4,6960,100
1056,Female,49,3,3,7300,100
1057,Female,49,3,9,9120,100
1058,Female,29,14,1,5719,101
1059,Female,37,3,6,10710,100
1060,Female,35,1,1,5669,101
1061,Female,41,16,3,7300,100
1062,Female,33,15,7,6620,100
1063,Female,42,9,1,5719,100
1064,Female,39,12,9,9120,100
1065,Female,50,3,10,9670,101
1066,Female,49,14,4,7010,101
1067,Female,28,10,8,7620,100
1068,Female,49,3,2,6110,100
1069,Female,32,6,7,6620,100
1070,Female,38,20,2,6110,100
1071,Female,38,15,5,7680,100
1072,Female,43,1,1,5669,100
1073,Female,24,5,9,9120,100
1074,Female,30,3,5,7680,101
1075,Male,30,1,9,9070,100
1076,Female,22,2,2,6110,101
1077,Male,46,1,4,6960,100
1078,Female,27,9,4,7010,100
1079,Female,25,1,2,6060,100
1080,Female,23,6,4,7010,100
1081,Female,26,1,7,6570,100
1082,Female,36,1,7,6570,100
1083,Female,35,1,5,7630,100
1084,Female,40,1,1,5669,100
1085,Male,25,7,9,9120,100
1086,Female,45,1,1,5669,101
1087,Female,27,5,9,9120,100
1088,Female,35,1,6,10660,101
1089,Female,48,14,6,10710,101
1090,Female,35,1,1,5669,101
1091,Male,47,2,6,10710,100
1092,Female,43,1,3,7250,101
1093,Male,34,3,10,9670,100
1094,Female,49,1,3,7250,101
1095,Female,27,20,7,6620,100
1096,Female,24,7,5,7680,100
1097,Female,34,14,3,7300,100
1098,Female,25,18,4,7010,100
1099,Female,41,1,4,6960,100
1100,Female,36,1,7,6570,100
1101,Female,24,1,9,9070,100
1102,Male,28,4,2,6110,101
1103,Female,34,1,6,10660,100
1104,Female,31,1,10,9620,101
1105,Female,38,1,1,5669,101
1106,Female,50,16,7,6620,100
1107,Male,45,3,10,9670,100
1108,Female,22,12,2,6110,101
1109,Female,46,6,9,9120,100
1110,Female,37,11,9,9120,101
1111,Female,33,3,4,7010,101
1112,Male,36,1,5,7630,100
1113,Male,26,1,3,7250,100
1114,Female,42,1,1,5669,100
1115,Female,30,1,3,7250,100
1116,Female,45,8,7,6620,100
1117,Male,41,3,10,9670,100
1118,Female,44,9,5,7680,101
1119,Female,36,1,1,5669,100
1120,Female,30,1,7,6570,100
1121,Female,48,3,2,6110,100
1122,Female,34,3,6,10710,100
1123,Female,28,6,5,7680,101
1124,Male,47,1,4,6960,100
1125,Female,42,7,7,6620,100
1126,Female,43,1,7,6570,100
1127,Female,27,3,2,6110,100
1128,Female,35,8,6,10710,100
1129,Female,38,1,8,7570,101
1130,Female,39,3,2,6110,100
1131,Female,23,1,4,6960,100
1132,Female,45,3,5,7680,100
1133,Female,32,1,10,9620,100
1134,Female,25,3,7,6620,101
1135,Female,25,1,5,7630,100
1136,Female,31,3,8,7620,100
1137,Female,44,1,4,6960,100
1138,Female,22,11,10,9670,100
1139,Male,25,2,1,5719,101
1140,Female,37,1,6,10660,100
1141,Female,36,8,9,9120,101
1142,Female,24,3,1,5719,101
1143,Female,38,3,2,6110,100
1144,Female,23,4,1,5719,100
1145,Female,23,1,2,6060,100
1146,Male,37,10,8,7620,100
1147,Female,48,7,10,9670,100
1148,Female,41,10,8,7620,101
1149,Female,43,20,2,6110,100
1150,Female,46,1,4,6960,100
1151,Female,36,16,5,7680,100
1152,Female,33,3,6,10710,100
1153,Female,50,3,10,9670,101
1154,Female,31,1,5,7630,101
1155,Female,34,1,5,7630,100
1156,Female,36,20,6,10710,100
1157,Female,28,3,4,7010,101
1158,Female,32,11,1,5719,100
1159,Female,34,1,2,6060,100
1160,Female,24,3,6,10710,100
1161,Female,44,13,4,7010,101
1162,Female,23,1,7,6570,100
1163,Female,37,5,8,7620,100
1164,Female,29,19,4,7010,100
1165,Female,30,10,3,7300,100
1166,Female,31,3,3,7300,100
1167,Female,42,1,4,6960,100
1168,Female,26,4,4,7010,100
1169,Female,43,1,8,7570,100
1170,Female,40,1,10,9620,100
1171,Female,46,18,4,7010,101
1172,Female,35,16,4,7010,100
1173,Female,49,1,5,7630,100
1174,Female,47,9,8,7620,100
1175,Female,32,1,4,6960,100
1176,Female,23,1,4,6960,100
1177,Female,42,3,6,10710,100
1178,Female,23,1,9,9070,101
1179,Female,24,17,5,7680,101
1180,Male,32,15,4,7010,100
1181,Female,46,3,2,6110,100
1182,Male,44,13,3,7300,100
1183,Male,24,11,5,7680,100
1184,Female,44,7,1,5719,100
1185,Female,31,17,2,6110,100
1186,Female,28,12,2,6110,100
1187,Female,43,9,6,10710,100
1188,Female,37,3,8,7620,101
1189,Male,47,5,10,9670,100
1190,Female,23,1,4,6960,101
1191,Female,31,1,1,5669,100
1192,Female,30,12,2,6110,100
1193,Female,48,3,4,7010,100
1194,Female,22,1,6,10660,100
1195,Female,35,13,5,7680,101
1196,Female,30,5,10,9670,100
1197,Female,43,3,8,7620,101
1198,Female,36,11,2,6110,100
1199,Female,39,3,5,7680,100
1200,Female,27,3,8,7620,100
1201,Male,36,1,5,7630,100
1202,Female,30,3,10,9670,100
1203,Female,36,1,9,9070,101
1204,Female,30,12,5,7680,101
1205,Female,48,1,7,6570,100
1206,Female,36,1,9,9070,100
1207,Male,36,18,3,7300,101
1208,Female,37,14,3,7300,100
1209,Male,49,20,7,6620,100
1210,Female,35,2,3,7300,100
1211,Female,43,1,4,6960,100
1212,Female,37,16,4,7010,100
1213,Female,38,9,3,7300,100
1214,Female,42,1,10,9620,100
1215,Female,22,1,8,7570,101
1216,Female,23,5,5,7680,100
1217,Female,45,3,9,9120,100
1218,Female,23,8,8,7620,101
1219,Female,48,10,8,7620,100
1220,Female,29,15,3,7300,100
1221,Female,38,3,10,9670,100
1222,Female,49,15,6,10710,101
1223,Female,50,16,3,7300,101
1224,Female,33,1,4,6960,100
1225,Female,38,16,9,9120,100
1226,Female,43,17,5,7680,101
1227,Female,25,11,6,10710,100
1228,Male,35,4,7,6620,101
1229,Female,37,1,1,5669,100
1230,Female,32,3,1,5719,100
1231,Female,40,1,9,9070,100
1232,Female,42,1,6,10660,101
1233,Female,33,4,2,6110,101
1234,Male,40,11,1,5719,100
1235,Female,40,19,3,7300,100
1236,Female,50,9,7,6620,100
1237,Female,44,4,10,9670,100
1238,Female,25,1,6,10660,101
1239,Female,45,18,4,7010,101
1240,Female,22,1,9,9070,100
1241,Female,23,14,10,9670,101
1242,Female,40,1,9,9070,101
1243,Female,31,1,9,9070,101
1244,Female,46,1,2,6060,101
1245,Female,27,1,8,7570,100
1246,Female,38,1,5,7630,100
1247,Female,40,1,8,7570,100
1248,Female,26,13,8,7620,100
1249,Female,39,1,4,6960,100
1250,Female,25,1,9,9070,100
1251,Male,46,13,7,6620,101
1252,Female,28,12,5,7680,100
1253,Female,27,17,6,10710,100
1254,Female,37,16,2,6110,101
1255,Female,34,11,9,9120,100
1256,Male,50,3,5,7680,101
1257,Female,38,18,10,9670,100
1258,Female,46,11,1,5719,101
1259,Female,29,6,2,6110,100
1260,Female,33,15,9,9120,100
1261,Female,42,3,5,7680,101
1262,Female,34,1,2,6060,100
1263,Male,48,3,7,6620,100
1264,Female,39,5,4,7010,100
1265,Female,40,5,8,7620,100
1266,Female,37,8,4,7010,100
1267,Female,26,8,6,10710,100
1268,Female,43,5,7,6620,101
1269,Female,34,3,4,7010,100
1270,Male,36,3,7,6620,100
1271,Female,25,13,2,6110,100
1272,Female,26,7,8,7620,100
1273,Female,30,16,3,7300,100
1274,Female,50,16,5,7680,100
1275,Female,39,1,2,6060,100
1276,Female,29,1,6,10660,100
1277,Female,34,7,5,7680,101
1278,Female,37,3,9,9120,100
1279,Male,34,3,6,10710,101
1280,Female,27,1,2,6060,101
1281,Female,35,1,6,10660,100
1282,Female,40,20,1,5719,101
1283,Female,29,3,10,9670,100
1284,Female,36,2,1,5719,101
1285,Female,48,8,9,9120,100
1286,Female,45,3,1,5719,101
1287,Female,23,1,8,7570,100
1288,Female,35,20,8,7620,100
1289,Female,31,1,5,7630,100
1290,Female,34,15,3,7300,100
1291,Female,29,3,3,7300,100
1292,Female,49,3,9,9120,100
1293,Female,32,1,5,7630,101
1294,Female,48,2,1,5719,100
1295,Female,33,2,7,6620,100
1296,Female,49,1,3,7250,100
1297,Female,23,3,6,10710,100
1298,Male,33,8,10,9670,101
1299,Male,46,2,6,10710,101
1300,Female,36,3,8,7620,101
1301,Female,23,4,6,10710,100
1302,Female,43,7,2,6110,101
1303,Female,24,5,5,7680,100
1304,Female,47,14,6,10710,100
1305,Female,40,1,4,6960,101
1306,Female,50,1,9,9070,100
1307,Female,41,1,4,6960,101
1308,Female,47,3,10,9670,100
1309,Female,29,6,3,7300,101
1310,Female,37,18,1,5719,100
1311,Female,40,13,5,7680,100
1312,Female,25,1,5,7630,100
1313,Female,35,8,6,10710,100
1314,Female,26,3,9,9120,101
1315,Female,30,1,5,7630,101
1316,Female,23,13,8,7620,100
1317,Female,35,14,5,7680,100
1318,Male,36,5,2,6110,100
1319,Female,39,9,3,7300,100
1320,Female,44,12,7,6620,100
1321,Female,27,3,5,7680,100
1322,Female,33,1,7,6570,100
1323,Female,39,7,9,9120,100
1324,Female,39,1,6,10660,101
1325,Male,44,1,1,5669,101
1326,Female,31,19,3,7300,100
1327,Female,32,1,10,9620,100
1328,Male,28,3,8,7620,101
1329,Female,34,13,6,10710,100
1330,Female,50,1,2,6060,101
1331,Female,44,9,1,5719,100
1332,Male,24,17,9,9120,100
1333,Male,50,19,5,7680,101
1334,Female,43,18,6,10710,100
1335,Female,35,3,3,7300,101
1336,Male,39,17,7,6620,100
1337,Male,27,3,2,6110,100
1338,Male,40,1,8,7570,100
1339,Male,50,1,9,9070,100
1340,Female,37,20,1,5719,101
1341,Female,32,15,3,7300,100
1342,Female,48,1,8,7570,100
1343,Female,24,1,9,9070,100
1344,Female,40,3,9,9120,101
1345,Female,33,1,1,5669,101
1346,Female,44,3,4,7010,100
1347,Female,46,15,1,5719,100
1348,Female,25,5,7,6620,100
1349,Female,29,8,4,7010,100
1350,Female,24,1,1,5669,100
1351,Female,26,3,7,6620,100
1352,Female,22,1,5,7630,100
1353,Female,49,20,7,6620,100
1354,Female,28,1,8,7570,100
1355,Female,27,17,3,7300,100
1356,Female,22,1,9,9070,100
1357,Female,44,1,10,9620,101
1358,Female,49,1,9,9070,101
1359,Male,24,3,6,10710,101
1360,Male,43,7,5,7680,101
1361,Female,23,17,5,7680,100
1362,Female,42,15,6,10710,100
1363,Female,36,1,5,7630,101
1364,Female,46,12,1,5719,100
1365,Female,30,1,1,5669,100
1366,Male,34,3,8,7620,100
1367,Male,41,7,4,7010,100
1368,Female,49,3,7,6620,100
1369,Female,25,19,10,9670,100
1370,Female,36,1,2,6060,101
1371,Female,24,19,6,10710,100
1372,Male,41,3,1,5719,101
1373,Female,22,3,9,9120,100
1374,Male,25,20,8,7620,101
1375,Female,22,20,5,7680,100
1376,Female,33,1,1,5669,100
1377,Female,41,15,1,5719,100
1378,Female,40,10,7,6620,100
1379,Female,45,19,3,7300,100
1380,Female,23,3,5,7680,100
1381,Female,34,3,7,6620,100
1382,Female,32,10,6,10710,100
1383,Female,49,11,1,5719,101
1384,Female,34,18,8,7620,100
1385,Female,28,1,7,6570,100
1386,Female,37,3,2,6110,100
1387,Female,40,1,1,5669,100
1388,Female,45,1,4,6960,100
1389,Female,43,1,5,7630,100
1390,Female,32,3,9,9120,100
1391,Female,45,1,2,6060,101
1392,Male,22,13,10,9670,100
1393,Female,38,4,5,7680,101
1394,Male,49,3,6,10710,100
1395,Male,39,14,7,6620,101
1396,Female,29,2,8,7620,100
1397,Female,31,17,2,6110,100
1398,Female,33,5,7,6620,100
1399,Female,28,9,5,7680,100
1400,Female,46,1,8,7570,100
1401,Male,50,3,2,6110,100
1402,Female,36,15,2,6110,100
1403,Male,35,3,3,7300,100
1404,Female,46,1,9,9070,100
1405,Female,34,3,4,7010,101
1406,Female,37,11,1,5719,100
1407,Female,36,13,3,7300,100
1408,Female,41,14,8,7620,100
1409,Female,26,1,2,6060,100
1410,Female,39,1,5,7630,100
1411,Female,22,3,10,9670,100
1412,Female,32,10,5,7680,101
1413,Female,28,1,9,9070,100
1414,Male,46,1,2,6060,101
1415,Female,38,1,10,9620,100
1416,Female,34,1,3,7250,101
1417,Female,46,1,3,7250,100
1418,Female,46,1,4,6960,100
1419,Female,50,1,6,10660,100
1420,Female,50,3,10,9670,101
1421,Female,35,8,9,9120,101
1422,Female,38,10,8,7620,101
1423,Male,40,9,6,10710,100
1424,Female,45,3,5,7680,101
1425,Female,35,3,6,10710,100
1426,Female,29,3,8,7620,101
1427,Female,43,1,4,6960,100
1428,Female,39,3,8,7620,100
1429,Female,22,19,3,7300,100
1430,Female,48,1,7,6570,100
1431,Female,27,1,2,6060,100
1432,Female,34,1,8,7570,100
1433,Female,30,3,10,9670,100
1434,Female,38,12,8,7620,101
1435,Female,25,3,6,10710,100
1436,Female,37,3,9,9120,101
1437,Female,42,7,1,5719,101
1438,Female,25,1,2,6060,100
1439,Female,32,3,6,10710,100
1440,Female,43,14,7,6620,101
1441,Female,46,1,10,9620,100
1442,Female,27,13,2,6110,101
1443,Female,43,13,4,7010,100
1444,Female,24,1,6,10660,100
1445,Female,37,1,7,6570,101
1446,Female,39,1,7,6570,100
1447,Female,49,1,5,7630,100
1448,Female,36,1,8,7570,100
1449,Female,37,6,10,9670,100
1450,Female,42,1,10,9620,101
1451,Female,49,1,2,6060,101
1452,Female,43,9,5,7680,100
1453,Female,23,20,9,9120,100
1454,Female,35,3,4,7010,101
1455,Female,23,19,9,9120,100
1456,Female,36,3,2,6110,101
1457,Male,48,1,3,7250,100
1458,Female,47,10,8,7620,100
1459,Female,29,11,8,7620,100
1460,Female,44,17,6,10710,100
1461,Female,30,3,2,6110,101
1462,Female,37,1,6,10660,100
1463,Female,40,1,4,6960,101
1464,Female,37,4,10,9670,100
1465,Female,42,3,8,7620,101
1466,Female,29,20,5,7680,100
1467,Female,44,3,4,7010,100
1468,Female,29,9,1,5719,100
1469,Female,47,1,3,7250,100
1470,Female,22,3,7,6620,100
1471,Female,29,9,1,5719,100
1472,Female,36,11,5,7680,100
1473,Female,50,1,6,10660,100
1474,Male,29,3,1,5719,101
1475,Female,29,12,9,9120,100
1476,Female,37,17,7,6620,101
1477,Female,41,1,2,6060,100
1478,Female,25,1,6,10660,100
1479,Female,30,1,4,6960,101
1480,Female,28,10,4,7010,100
1481,Male,30,5,1,5719,100
1482,Female,25,8,7,6620,100
1483,Male,39,14,9,9120,100
1484,Female,45,3,4,7010,101
1485,Female,31,3,2,6110,100
1486,Female,25,1,5,7630,100
1487,Female,42,20,9,9120,100
1488,Female,31,3,8,7620,101
1489,Female,23,3,9,9120,100
1490,Male,28,8,5,7680,101
1491,Male,23,10,10,9670,100
1492,Female,27,6,4,7010,101
1493,Male,46,5,9,9120,100
1494,Female,42,8,6,10710,101
1495,Female,25,3,1,5719,101
1496,Female,45,17,6,10710,100
1497,Female,27,12,8,7620,101
1498,Female,38,19,6,10710,100
1499,Male,34,1,4,6960,101
1500,Female,35,19,10,9670,100
1501,Female,25,17,7,6620,101
1502,Female,47,8,5,7680,100
1503,Female,24,9,7,6620,100
1504,Female,30,1,2,6060,100
1505,Female,34,17,5,7680,100
1506,Female,32,3,5,7680,100
1507,Female,38,1,9,9070,100
1508,Female,47,4,7,6620,101
1509,Female,38,1,7,6570,100
1510,Female,23,1,9,9070,100
1511,Female,34,3,6,10710,101
1512,Female,42,3,6,10710,101
1513,Female,22,3,3,7300,101
1514,Female,45,17,6,10710,100
1515,Female,28,1,1,5669,101
1516,Female,43,5,10,9670,100
1517,Male,35,1,7,6570,101
1518,Female,43,1,8,7570,100
1519,Female,33,1,7,6570,100
1520,Female,43,2,5,7680,100
1521,Female,41,8,1,5719,100
1522,Female,40,5,9,9120,100
1523,Female,40,8,10,9670,101
1524,Male,25,1,7,6570,101
1525,Female,23,1,9,9070,100
1526,Female,27,3,2,6110,101
1527,Female,22,1,7,6570,100
1528,Female,31,6,9,9120,100
1529,Female,50,15,6,10710,101
1530,Female,33,11,6,10710,101
1531,Female,38,13,5,7680,101
1532,Female,43,1,10,9620,100
1533,Female,26,7,3,7300,101
1534,Male,36,1,9,9070,100
1535,Female,41,15,1,5719,101
1536,Female,33,11,1,5719,100
1537,Male,27,1,1,5669,100
1538,Female,42,1,9,9070,100
1539,Female,32,3,8,7620,101
1540,Female,23,1,3,7250,100
1541,Female,34,3,7,6620,100
1542,Female,39,1,3,7250,100
1543,Female,48,1,3,7250,100
1544,Male,44,1,9,9070,100
1545,Female,36,3,1,5719,101
1546,Female,34,20,7,6620,100
1547,Female,32,1,3,7250,100
1548,Male,28,18,9,9120,100
1549,Male,39,8,9,9120,101
1550,Male,26,17,5,7680,101
1551,Female,23,1,10,9620,100
1552,Female,29,12,3,7300,101
1553,Female,23,12,5,7680,100
1554,Female,39,4,5,7680,100
1555,Female,38,2,3,7300,100
1556,Female,27,1,10,9620,100
1557,Male,49,3,4,7010,101
1558,Female,33,1,2,6060,100
1559,Female,48,19,1,5719,100
1560,Male,36,3,8,7620,100
1561,Female,46,3,8,7620,100
1562,Female,23,10,7,6620,100
1563,Female,34,5,7,6620,100
1564,Female,41,7,3,7300,100
1565,Female,30,4,3,7300,100
1566,Male,36,8,1,5719,100
1567,Male,23,3,5,7680,100
1568,Female,28,7,1,5719,100
1569,Female,24,1,6,10660,100
1570,Female,26,15,2,6110,101
1571,Female,46,20,10,9670,100
1572,Female,33,1,5,7630,101
1573,Female,23,9,9,9120,100
1574,Female,31,3,5,7680,101
1575,Female,37,1,10,9620,100
1576,Female,38,3,5,7680,101
1577,Male,22,1,10,9620,100
1578,Male,38,12,6,10710,101
1579,Female,50,2,7,6620,101
1580,Female,22,13,5,7680,100
1581,Female,33,17,5,7680,100
1582,Female,40,1,5,7630,100
1583,Female,31,2,6,10710,100
1584,Female,41,3,3,7300,101
1585,Female,37,3,1,5719,100
1586,Female,41,3,4,7010,100
1587,Female,35,6,9,9120,100
1588,Female,23,3,1,5719,101
1589,Female,38,15,3,7300,100
1590,Female,25,4,2,6110,100
1591,Female,29,3,2,6110,100
1592,Female,22,14,2,6110,100
1593,Female,49,18,2,6110,100
1594,Female,25,2,9,9120,100
1595,Female,31,1,1,5669,101
1596,Female,22,7,9,9120,100
1597,Female,37,7,2,6110,101
1598,Female,24,7,2,6110,100
1599,Female,45,13,9,9120,100
1600,Female,43,3,4,7010,101
1601,Female,39,16,5,7680,100
1602,Female,40,11,2,6110,100
1603,Female,34,14,4,7010,100
1604,Female,32,1,5,7630,100
1605,Female,28,1,2,6060,100
1606,Female,42,12,5,7680,100
1607,Female,22,3,7,6620,100
1608,Female,23,1,7,6570,100
1609,Female,29,3,7,6620,100
1610,Male,22,8,10,9670,100
1611,Male,35,13,9,9120,101
1612,Female,36,8,1,5719,101
1613,Female,26,3,9,9120,100
1614,Female,30,3,10,9670,101
1615,Female,47,2,3,7300,101
1616,Female,47,1,4,6960,100
1617,Female,26,3,6,10710,100
1618,Female,27,13,8,7620,101
1619,Male,23,1,4,6960,100
1620,Female,44,1,4,6960,100
1621,Female,23,1,2,6060,100
1622,Female,45,8,6,10710,100
1623,Female,36,1,9,9070,101
1624,Female,41,19,8,7620,101
1625,Female,28,19,5,7680,100
1626,Female,39,1,5,7630,100
1627,Female,46,1,7,6570,100
1628,Female,48,1,8,7570,100
1629,Male,46,2,1,5719,100
1630,Female,48,8,3,7300,100
1631,Female,41,2,6,10710,100
1632,Female,22,17,5,7680,101
1633,Female,32,1,3,7250,100
1634,Female,39,1,2,6060,100
1635,Female,49,18,8,7620,100
1636,Female,38,1,7,6570,100
1637,Female,36,6,9,9120,100
1638,Female,27,17,10,9670,101
1639,Female,23,1,8,7570,101
1640,Female,30,3,6,10710,100
1641,Female,40,3,8,7620,101
1642,Female,30,1,2,6060,100
1643,Female,23,13,8,7620,100
1644,Female,38,13,5,7680,100
1645,Female,29,2,7,6620,100
1646,Female,37,1,5,7630,100
1647,Female,35,7,6,10710,100
1648,Female,31,19,1,5719,101
1649,Female,48,7,3,7300,100
1650,Female,37,1,2,6060,100
1651,Male,32,3,10,9670,100
1652,Female,44,3,8,7620,101
1653,Female,25,3,4,7010,100
1654,Male,23,18,6,10710,100
1655,Female,43,18,8,7620,101
1656,Female,23,3,8,7620,100
1657,Female,48,18,2,6110,100
1658,Female,43,13,4,7010,100
1659,Female,31,1,8,7570,100
1660,Female,28,9,1,5719,100
1661,Male,28,1,3,7250,100
1662,Male,23,3,4,7010,100
1663,Female,47,1,2,6060,100
1664,Male,47,1,7,6570,100
1665,Male,32,2,10,9670,100
1666,Female,45,1,5,7630,101
1667,Male,28,1,4,6960,100
1668,Male,31,18,9,9120,100
1669,Female,46,2,2,6110,101
1670,Male,34,14,2,6110,100
1671,Female,32,3,6,10710,100
1672,Female,24,7,4,7010,101
1673,Female,28,1,10,9620,100
1674,Female,23,1,1,5669,101
1675,Female,28,20,8,7620,100
1676,Female,47,12,5,7680,100
1677,Female,31,6,9,9120,100
1678,Female,29,4,10,9670,101
1679,Female,29,3,8,7620,101
1680,Female,37,1,10,9620,100
1681,Female,28,17,4,7010,101
1682,Female,50,7,9,9120,100
1683,Female,23,6,9,9120,101
1684,Female,48,16,4,7010,101
1685,Male,26,1,3,7250,100
1686,Female,37,1,8,7570,100
1687,Female,23,12,6,10710,100
1688,Male,47,1,5,7630,101
1689,Female,38,7,4,7010,100
1690,Male,42,3,7,6620,100
1691,Female,29,3,1,5719,100
1692,Male,46,2,1,5719,100
1693,Male,35,12,6,10710,100
1694,Female,37,3,7,6620,101
1695,Female,23,3,2,6110,100
1696,Female,26,20,6,10710,100
1697,Male,34,15,8,7620,101
1698,Male,38,1,8,7570,100
